word,frequency,has_special_chars,has_nums,has_contraction
indecent,2,False,False,False
charge.,2,True,False,False
meager,2,False,False,False
Hand,2,False,False,False
home;,2,True,False,False
survived,2,False,False,False
democracy:,2,True,False,False
lowest,2,False,False,False
[see,2,True,False,False
new-world,2,True,False,False
town,2,False,False,False
"neighborhood,",2,True,False,False
aught,2,False,False,False
"unshaken,",2,True,False,False
Standing,2,False,False,False
little.,2,True,False,False
appreciation,2,False,False,False
farmers,2,False,False,False
"faithful,",2,True,False,False
Over,2,False,False,False
executing,2,False,False,False
"task,",2,True,False,False
swayed,2,False,False,False
developed,2,False,False,False
"enterprises,",2,True,False,False
transcendent,2,False,False,False
mining,2,False,False,False
"unknown,",2,True,False,False
"gratitude,",2,True,False,False
"marine,",2,True,False,False
measured,2,False,False,False
advised,2,False,False,False
materially,2,False,False,False
observing,2,False,False,False
"spiritually,",2,True,False,False
insuring,2,False,False,False
rediscover,2,False,False,False
swift,2,False,False,False
comprehensive,2,False,False,False
without.,2,True,False,False
"""How",2,True,False,False
"statesmen,",2,True,False,False
attributes,2,False,False,False
disruption,2,False,False,False
"inspire,",2,True,False,False
thoroughly,2,False,False,False
"nothing,",2,True,False,False
suffering.,2,True,False,False
anticipation,2,False,False,False
intervention,2,False,False,False
thirty,2,False,False,False
wrought.,2,True,False,False
Cuba.,2,True,False,False
"human,",2,True,False,False
proceedings,2,False,False,False
Have,2,False,False,False
stopped,2,False,False,False
Eight,2,False,False,False
"night,",2,True,False,False
successes,2,False,False,False
completion,2,False,False,False
cotton,2,False,False,False
must.,2,True,False,False
"circumstances,",2,True,False,False
herself,2,False,False,False
grow.,2,True,False,False
loving,2,False,False,False
kindness,2,False,False,False
path.,2,True,False,False
select,2,False,False,False
naturally,2,False,False,False
rock,2,False,False,False
"delayed,",2,True,False,False
stations,2,False,False,False
enact,2,False,False,False
depending,2,False,False,False
stock,2,False,False,False
till,2,False,False,False
destroys,2,False,False,False
"chance,",2,True,False,False
unhampered,2,False,False,False
unfolding,2,False,False,False
descendants,2,False,False,False
"despair,",2,True,False,False
prompted,2,False,False,False
counteraction,2,False,False,False
"because,",2,True,False,False
"elections,",2,True,False,False
"extremism,",2,True,False,False
"mobs,",2,True,False,False
"civility,",2,True,False,False
soil.,2,True,False,False
creates,2,False,False,False
humane,2,False,False,False
"deep,",2,True,False,False
birth.,2,True,False,False
partisanship.,2,True,False,False
deferred,2,False,False,False
tolerate,2,False,False,False
educated,2,False,False,False
inquire,2,False,False,False
smaller,2,False,False,False
"number,",2,True,False,False
veneration,2,False,False,False
diffidence,2,False,False,False
new-found,2,True,False,False
humbled,2,False,False,False
presently,2,False,False,False
ambitions,2,False,False,False
apart,2,False,False,False
summoned,2,False,False,False
matters.,2,True,False,False
"difficult,",2,True,False,False
dedicate,2,False,False,False
Government;,2,True,False,False
bigger,2,False,False,False
criticism,2,False,False,False
abreast,2,False,False,False
habit,2,False,False,False
below,2,False,False,False
cool,2,False,False,False
lifted,2,False,False,False
"up,",2,True,False,False
transmitted,2,False,False,False
go.,2,True,False,False
encourages,2,False,False,False
"oath,",2,True,False,False
rare,2,False,False,False
phase,2,False,False,False
sit,2,False,False,False
upheld,2,False,False,False
wrest,2,False,False,False
summon,2,False,False,False
"civil,",2,True,False,False
need.,2,True,False,False
"degree,",2,True,False,False
product,2,False,False,False
"take,",2,True,False,False
present.,2,True,False,False
"repair,",2,True,False,False
directing,2,False,False,False
"conquered,",2,True,False,False
boycott,2,False,False,False
"arbitration,",2,True,False,False
"homes,",2,True,False,False
fiftieth,2,False,False,False
book,2,False,False,False
Throughout,2,False,False,False
"agitation,",2,True,False,False
fraternity,2,False,False,False
winds,2,False,False,False
Majority,2,False,False,False
"suffering,",2,True,False,False
representatives.,2,True,False,False
sober,2,False,False,False
fatalistic,2,False,False,False
admirable,2,False,False,False
"benefits,",2,True,False,False
suppress,2,False,False,False
inaugurated,2,False,False,False
dreaded,2,False,False,False
covenants,2,False,False,False
utterly,2,False,False,False
advocate,2,False,False,False
usually,2,False,False,False
balance.,2,True,False,False
"increase,",2,True,False,False
"united,",2,True,False,False
glad,2,False,False,False
emergencies,2,False,False,False
lawlessness,2,False,False,False
chorus,2,False,False,False
delays,2,False,False,False
voices.,2,True,False,False
statements,2,False,False,False
vicious,2,False,False,False
"birth,",2,True,False,False
"alarm,",2,True,False,False
epidemics,2,False,False,False
operating,2,False,False,False
Leader,2,False,False,False
intimately,2,False,False,False
insignificance,2,False,False,False
produce.,2,True,False,False
Common,2,False,False,False
closely,2,False,False,False
"unafraid,",2,True,False,False
serves,2,False,False,False
tireless,2,False,False,False
"practice,",2,True,False,False
unreserved,2,False,False,False
here.,2,True,False,False
"anxiety,",2,True,False,False
restraining,2,False,False,False
Public,2,False,False,False
"republics,",2,True,False,False
wrought,2,False,False,False
fearless,2,False,False,False
hard.,2,True,False,False
"relationship,",2,True,False,False
"connected,",2,True,False,False
"inevitable,",2,True,False,False
"officer,",2,True,False,False
degrees,2,False,False,False
contains,2,False,False,False
sections.,2,True,False,False
justiciable,2,False,False,False
"young,",2,True,False,False
fault.,2,True,False,False
"sea,",2,True,False,False
ruthless,2,False,False,False
obstacles,2,False,False,False
"West,",2,True,False,False
"aid,",2,True,False,False
negotiate,2,False,False,False
ruin.,2,True,False,False
"Besides,",2,True,False,False
"slavery,",2,True,False,False
friction,2,False,False,False
possible.,2,True,False,False
vastly,2,False,False,False
instructions,2,False,False,False
accordingly,2,False,False,False
estimates,2,False,False,False
crave,2,False,False,False
harbor,2,False,False,False
awakened,2,False,False,False
"conditions,",2,True,False,False
controversy,2,False,False,False
resorting,2,False,False,False
"shall,",2,True,False,False
heavily,2,False,False,False
solving,2,False,False,False
fringe,2,False,False,False
unparalleled,2,False,False,False
charity,2,False,False,False
law-abiding.,2,True,False,False
subordination,2,False,False,False
"add,",2,True,False,False
reconstruction,2,False,False,False
"deeply,",2,True,False,False
"Roberts,",2,True,False,False
Philippine,2,False,False,False
entrusted,2,False,False,False
"care,",2,True,False,False
"menace,",2,True,False,False
"blessings,",2,True,False,False
down.,2,True,False,False
"judges,",2,True,False,False
Islands.,2,True,False,False
"involved,",2,True,False,False
auxiliary,2,False,False,False
individual.,2,True,False,False
promoted.,2,True,False,False
"Philippines,",2,True,False,False
unanimity,2,False,False,False
impede,2,False,False,False
announced,2,False,False,False
"heard,",2,True,False,False
instant,2,False,False,False
self-interest,2,True,False,False
followed.,2,True,False,False
erect,2,False,False,False
exhibited,2,False,False,False
hateful,2,False,False,False
materials.,2,True,False,False
parties;,2,True,False,False
crown,2,False,False,False
White,2,False,False,False
welfare.,2,True,False,False
Territories.,2,True,False,False
"enter,",2,True,False,False
inaugural,2,False,False,False
Out,2,False,False,False
"majority,",2,True,False,False
tempest,2,False,False,False
"serve,",2,True,False,False
fast,2,False,False,False
conspicuous,2,False,False,False
relationship.,2,True,False,False
temperate,2,False,False,False
depend.,2,True,False,False
undermines,2,False,False,False
fidelity.,2,True,False,False
well-informed,2,True,False,False
divides,2,False,False,False
wipe,2,False,False,False
sustaining,2,False,False,False
"these,",2,True,False,False
builders,2,False,False,False
public.,2,True,False,False
individually,2,False,False,False
"facts,",2,True,False,False
work;,2,True,False,False
wonder,2,False,False,False
longing,2,False,False,False
died,2,False,False,False
outrage,2,False,False,False
blinded,2,False,False,False
fulfilled.,2,True,False,False
transmit,2,False,False,False
visible,2,False,False,False
hang,2,False,False,False
voters,2,False,False,False
"Dole,",2,True,False,False
brighter,2,False,False,False
corruption,2,False,False,False
John,2,False,False,False
back.,2,True,False,False
experiences,2,False,False,False
"mankind,",2,True,False,False
chooses,2,False,False,False
bestow,2,False,False,False
"divisions,",2,True,False,False
"dedication,",2,True,False,False
voting,2,False,False,False
narrowed,2,False,False,False
"suffrage,",2,True,False,False
risen,2,False,False,False
illiteracy,2,False,False,False
appalling,2,False,False,False
War.,2,True,False,False
healed,2,False,False,False
sounded,2,False,False,False
response,2,False,False,False
encounter,2,False,False,False
captives,2,False,False,False
intensely,2,False,False,False
Louisiana,2,False,False,False
denied.,2,True,False,False
us:,2,True,False,False
resumed,2,False,False,False
increase.,2,True,False,False
1980,2,False,True,False
Tax,2,False,False,False
ballot.,2,True,False,False
practically,2,False,False,False
poor.,2,True,False,False
birthright,2,False,False,False
industrious,2,False,False,False
neighborhood,2,False,False,False
widening,2,False,False,False
"defenses,",2,True,False,False
courageously,2,False,False,False
totalitarian,2,False,False,False
warm,2,False,False,False
emancipated,2,False,False,False
earnings,2,False,False,False
inflation,2,False,False,False
have.,2,True,False,False
50th,2,False,True,False
gradually,2,False,False,False
sanctions,2,False,False,False
repose,2,False,False,False
you've,2,True,False,True
I'll,2,True,False,True
pity,2,False,False,False
unsettled,2,False,False,False
retire,2,False,False,False
"pursued,",2,True,False,False
lighted,2,False,False,False
universe,2,False,False,False
present-day,2,True,False,False
compass,2,False,False,False
"master,",2,True,False,False
perspective,2,False,False,False
weak.,2,True,False,False
forever.,2,True,False,False
differ,2,False,False,False
dissent,2,False,False,False
"Some,",2,True,False,False
money.,2,True,False,False
"seen,",2,True,False,False
doubt.,2,True,False,False
financing,2,False,False,False
soul.,2,True,False,False
notes,2,False,False,False
rulers,2,False,False,False
doubts,2,False,False,False
Abraham,2,False,False,False
Lincoln,2,False,False,False
argue,2,False,False,False
retain,2,False,False,False
"it.""",2,True,False,False
holders,2,False,False,False
chains,2,False,False,False
ruler,2,False,False,False
ending,2,False,False,False
Maker,2,False,False,False
Across,2,False,False,False
amity,2,False,False,False
farms,2,False,False,False
fathers.,2,True,False,False
"culture,",2,True,False,False
primarily,2,False,False,False
unwisely,2,False,False,False
necessary.,2,True,False,False
prevent.,2,True,False,False
detriment,2,False,False,False
"voice,",2,True,False,False
objective,2,False,False,False
finances,2,False,False,False
value.,2,True,False,False
side.,2,True,False,False
counsel;,2,True,False,False
dead,2,False,False,False
"payments,",2,True,False,False
Security,2,False,False,False
parallel,2,False,False,False
prevails,2,False,False,False
worlds,2,False,False,False
reforming,2,False,False,False
"savings,",2,True,False,False
